id,prodi,keberadaan ayah,keberadaan ibu,pekerjaan ayah,pekerjaan ibu,jumlah tanggungan,penghasilan ayah,penghasilan ibu,kepemilikan rumah,iuran sekolah,kendaraan,listrik,pajak mobil,pajak motor,ukt
48,Ilmu Hukum,0.0,1,Sudah Meninggal,Pedagang Kecil,4,0,1200000,4,150000,3,1,0.0,0,3
99,Akuntansi,1.0,1,Pensiunan,Tidak Bekerja,3,3000000,0,5,400000,3,3,0.0,200000,6
42,Ilmu Hukum,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,2,5701900,3963800,7,0,4,3,0.0,600000,8
4414,Teknik Kimia,1.0,1,Karyawan Swasta,Tidak Bekerja,4,2500000,0,1,0,4,2,0.0,215000,2
29,Ilmu Hukum,1.0,1,Wiraswasta,Tidak Bekerja,4,7000000,0,7,500000,3,2,2000000.0,300000,8
822,Ilmu Tanah,1.0,1,Petani,Tidak Bekerja,2,1500000,0,4,0,3,2,0.0,130000,3
101,Akuntansi,1.0,1,Wirausaha,Tidak Bekerja,3,20000000,6000000,8,1500000,8,5,2500000.0,1000000,8
4446,Pendidikan Guru Sekolah Dasar (PGSD),1.0,1,Petani,Petani,3,2000000,300000,2,50000,3,2,0.0,350000,2
524,Pendidikan Kimia,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,3,4475800,5304800,5,0,5,2,1450000.0,398500,8
757,Agronomi,1.0,1,Petani,Tidak Bekerja,6,2500000,0,3,0,3,2,0.0,116000,3
292,Agribisnis,1.0,1,Karyawan Swasta,Karyawan Swasta,6,4473983,3459958,1,50000,4,3,0.0,147000,6
869,Sistem Komputer,1.0,1,Pensiunan,PNS / TNI / Polri,2,2400000,4000000,4,150000,3,1,0.0,197000,6
4075,Agribisnis,1.0,1,Buruh,Tidak Bekerja,3,1470185,0,3,0,3,2,0.0,200000,2
521,Pendidikan Kimia,1.0,1,PNS / TNI / Polri,Lainnya,5,5474000,0,4,300000,3,3,0.0,200000,7
33,Ilmu Hukum,1.0,1,PNS / TNI / Polri,Tidak Bekerja,2,5426000,0,4,0,3,2,0.0,250000,7
306,Ekonomi Pembangunan,1.0,1,Petani,PNS / TNI / Polri,6,200000,4667000,4,100000,3,1,1500000.0,350000,7
178,Ilmu Administrasi Publik,1.0,1,Wiraswasta,Tidak Bekerja,4,6000000,0,4,0,6,2,2000000.0,0,8
635,Ilmu Kelautan,1.0,1,Karyawan Swasta,Lainnya,4,2500000,1200000,7,270000,3,3,3000000.0,350000,7
780,Proteksi Tanaman,1.0,1,Buruh,Tidak Bekerja,3,2000000,0,3,0,1,2,0.0,0,3
797,Peternakan,1.0,1,Petani,Tidak Bekerja,4,2000000,0,3,0,4,2,0.0,200000,3
421,Matematika,1.0,1,Petani,Petani,1,1500000,1000000,3,50000,3,1,0.0,200000,6
41,Ilmu Hukum,1.0,1,Karyawan Swasta,Tidak Bekerja,3,3000000,0,3,0,3,2,0.0,200000,6
817,Ilmu Tanah,1.0,1,Buruh,Tidak Bekerja,7,3500000,0,5,550000,4,3,1000000.0,500000,5
1122,Teknik Informatika,1.0,1,Karyawan Swasta,Karyawan Swasta,5,5000000,2500000,7,50000,6,4,1000000.0,0,8
494,ILMU HUBUNGAN INTERNASIONAL,1.0,1,Petani,Petani,1,2000000,0,2,0,3,2,0.0,290000,6
727,Pendidikan Bahasa Inggris,1.0,1,Buruh,Tidak Bekerja,6,2300000,0,3,700000,3,2,0.0,120000,4
342,Ilmu Komunikasi,1.0,1,Lainnya,Lainnya,3,2000000,2000000,1,500000,6,3,2000000.0,0,7
674,Pendidikan Guru Sekolah Dasar (PGSD),1.0,1,Petani,Petani,2,1300000,0,2,100000,4,2,0.0,2750000,3
846,Sistem Komputer,1.0,1,PNS / TNI / Polri,Tidak Bekerja,4,5294300,0,5,520000,4,2,0.0,535000,6
149,Agribisnis,1.0,1,Wiraswasta,Tidak Bekerja,3,2500000,0,8,50000,6,2,1300000.0,300000,6
397,Ilmu Komunikasi,1.0,1,Pedagang Kecil,Tidak Bekerja,2,3000000,0,4,0,3,2,0.0,200000,6
892,Sistem Informasi,1.0,1,Karyawan Swasta,Pedagang Kecil,5,3500000,5000000,4,260000,4,3,0.0,430000,6
4409,Arsitektur,1.0,1,Karyawan Swasta,Tidak Bekerja,3,2000000,0,1,30000,3,1,200000.0,300000,2
578,Fisika,1.0,1,Tidak Bekerja,Wirausaha,3,0,2000000,1,0,1,2,0.0,0,2
440,Manajemen,1.0,1,Pedagang Kecil,PNS / TNI / Polri,2,1500000,4000000,4,520000,4,1,0.0,300000,7
4432,Pendidikan Kimia,1.0,1,Petani,Tidak Bekerja,3,2900000,0,2,0,3,2,0.0,100000,3
4348,Ekonomi Pembangunan,1.0,1,Buruh,Tidak Bekerja,4,2000000,0,3,0,3,3,0.0,150000,2
94,Akuntansi,1.0,1,Pensiunan,PNS / TNI / Polri,3,3747500,5751700,5,50000,4,2,0.0,400000,7
576,Fisika,1.0,1,Wiraswasta,Tidak Bekerja,5,500000,0,1,0,3,1,0.0,168000,2
1149,Arsitektur,1.0,1,Karyawan Swasta,Lainnya,4,60690600,5500000,8,2700000,6,4,2000000.0,900000,8
4137,Matematika,1.0,1,Karyawan Swasta,Lainnya,3,2558750,1000000,1,0,3,1,0.0,260000,3
802,Peternakan,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,4,6167000,4321900,7,70000,5,4,2883500.0,724500,7
669,Farmasi,1.0,1,Karyawan Swasta,Tidak Bekerja,3,17298000,0,7,1250000,6,3,2200000.0,200000,8
529,Teknologi Hasil Pertanian,1.0,1,Petani,Tidak Bekerja,3,1500000,0,2,0,3,1,0.0,0,2
821,Ilmu Tanah,1.0,1,Wiraswasta,Tidak Bekerja,3,4000000,0,4,0,4,4,275000.0,210000,6
821,Ilmu Tanah,1.0,1,Wiraswasta,Tidak Bekerja,3,4000000,0,4,0,4,4,275000.0,210000,6
175,Pendidikan Dokter,0.0,1,Sudah Meninggal,Pedagang Kecil,2,0,5000000,6,0,3,3,0.0,195000,6
1127,Teknik Informatika,1.0,0,PNS / TNI / Polri,Sudah Meninggal,1,14000000,0,7,425000,6,3,2500000.0,0,8
4112,Pendidikan Matematika,1.0,1,Petani,Tidak Bekerja,3,2000000,0,4,0,4,2,0.0,150000,2
559,Budidaya Perairan,1.0,1,Wirausaha,Tidak Bekerja,3,3000000,0,4,200000,4,2,0.0,400000,6
550,Matematika,1.0,1,Buruh,Tidak Bekerja,4,2000000,0,4,125000,3,3,0.0,0,4
4429,Pendidikan Kimia,0.0,1,Buruh,Tidak Bekerja,4,1500000,0,2,50000,3,2,0.0,150000,2
1104,Teknik Informatika,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,4,6000000,4000000,6,70000,7,3,7000000.0,500000,8
770,Proteksi Tanaman,1.0,1,Wirausaha,Tidak Bekerja,4,6000000,0,5,0,3,2,442000.0,152000,6
62,Ilmu Hukum,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,3,5132400,9044261,8,500000,6,4,5000000.0,500000,8
297,Ekonomi Pembangunan,1.0,1,Karyawan Swasta,Tidak Bekerja,6,22000000,0,8,450000,4,4,2500000.0,300000,8
25,Ilmu Hukum,1.0,1,PNS / TNI / Polri,Tidak Bekerja,6,4000000,0,5,100000,3,4,0.0,245000,5
929,Pendidikan Biologi,1.0,1,Buruh,Tidak Bekerja,3,3200000,0,4,0,1,3,0.0,0,6
963,Teknik Mesin,1.0,1,Karyawan Swasta,Tidak Bekerja,4,10000000,0,8,450000,8,5,3000000.0,350000,8
4412,Teknik Kimia,1.0,1,Buruh,Tidak Bekerja,3,2520000,0,1,0,3,4,0.0,129500,3
745,"Pendidikan Bahasa, Sastra Indonesia & Daerah",1.0,1,Petani,Pedagang Kecil,2,2000000,1500000,5,200000,4,2,0.0,230000,6
15,Ilmu Hukum,1.0,1,Buruh,Buruh,3,1000000,1000000,3,0,3,2,0.0,606,3
605,Teknologi Hasil Perikanan,1.0,1,PNS / TNI / Polri,Tidak Bekerja,3,3743100,0,5,0,4,3,0.0,210500,6
605,Teknologi Hasil Perikanan,1.0,1,PNS / TNI / Polri,Tidak Bekerja,3,3743100,0,5,0,4,3,0.0,210500,6
830,Pendidikan Bahasa Inggris,1.0,1,Wirausaha,Tidak Bekerja,5,1000000,0,1,70000,1,1,0.0,0,2
4166,Pendidikan Ekonomi,1.0,1,Lainnya,Lainnya,5,0,500000,1,150000,3,2,0.0,266000,2
820,Sistem Komputer,1.0,1,Karyawan Swasta,Tidak Bekerja,3,3530000,0,1,1125000,1,3,0.0,0,6
698,Pendidikan Masyarakat,1.0,1,Buruh,Tidak Bekerja,2,1500000,0,2,75000,3,1,0.0,165000,3
856,Pendidikan Fisika,1.0,0,Wiraswasta,Sudah Meninggal,3,4000000,0,5,400000,3,4,0.0,239000,6
4390,Pendidikan Matematika,1.0,1,Buruh,Tidak Bekerja,4,2500000,0,3,330000,3,2,0.0,185000,2
791,Pendidikan Guru Anak Usia Dini (PGAUD),1.0,1,Wiraswasta,Tidak Bekerja,3,500000,0,1,0,1,1,0.0,0,2
4386,Pendidikan Matematika,1.0,1,Wiraswasta,Tidak Bekerja,3,2000000,0,4,0,3,2,0.0,213500,2
713,Bimbingan dan Konseling,1.0,1,Pedagang Kecil,Tidak Bekerja,4,2000000,0,5,83000,3,1,0.0,0,4
563,Budidaya Perairan,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,6,5304800,3909700,6,200000,4,3,647000.0,128000,6
73,Ilmu Hukum,1.0,1,Lainnya,Tidak Bekerja,4,30267200,0,8,450000,7,4,8199000.0,0,8
4360,Akuntansi,1.0,1,Petani,Tidak Bekerja,3,1000000,0,2,118000,3,2,0.0,250000,2
400,Pendidikan Matematika,1.0,1,Wiraswasta,Tidak Bekerja,5,1500000,0,3,100000,4,4,0.0,200000,3
437,Manajemen,1.0,1,PNS / TNI / Polri,Wiraswasta,1,5801400,25000000,8,500000,8,3,4000000.0,0,8
627,Biologi,1.0,1,Karyawan Swasta,Karyawan Swasta,3,8000000,2775000,6,595000,4,3,0.0,500000,8
639,Ilmu Kelautan,1.0,1,Karyawan Swasta,Lainnya,5,1500000,4200000,1,134000,3,2,0.0,274460,6
1134,Teknik Elektro,1.0,1,Buruh,Lainnya,3,1500000,0,2,100000,4,2,0.0,147150,3
383,Manajemen,1.0,1,Wiraswasta,Tidak Bekerja,4,26000000,0,1,50000,6,5,2627000.0,419000,8
4761,Biologi,1.0,1,Petani,Tidak Bekerja,3,1300000,0,3,0,3,2,0.0,0,2
746,Agronomi,1.0,1,Petani,Tidak Bekerja,2,1500000,0,4,0,4,2,0.0,329,3
223,Ekonomi Pembangunan,1.0,1,Pedagang Kecil,Tidak Bekerja,4,5000000,0,4,520,3,4,0.0,200,6
4356,Manajemen,1.0,1,Buruh,Tidak Bekerja,3,2000000,0,3,0,3,3,0.0,250000,2
4385,Teknologi Hasil Pertanian,1.0,1,Petani,Petani,5,1500000,1000000,1,70000,1,1,0.0,0,1
1087,Teknik Mesin,1.0,1,Karyawan Swasta,Tidak Bekerja,3,33000000,0,8,0,7,5,3600000.0,221500,8
4491,Pendidikan Ekonomi,1.0,1,Buruh,Tidak Bekerja,3,2500000,0,5,170000,3,3,0.0,150000,4
4451,Pendidikan Fisika,1.0,1,Petani,Tidak Bekerja,5,650000,0,1,0,3,2,0.0,0,2
386,Ilmu Komunikasi,1.0,1,Karyawan Swasta,Tidak Bekerja,3,3500000,0,5,170000,4,3,0.0,215000,6
447,Pendidikan Masyarakat,1.0,1,Petani,Petani,4,700000,700000,1,0,1,1,0.0,0,2
967,Teknik Sipil,1.0,1,Petani,Petani,4,1500000,500000,3,100000,3,2,0.0,206000,3
864,Pendidikan Sejarah,1.0,1,Lainnya,Tidak Bekerja,3,1689000,0,1,70000,3,3,0.0,0,3
558,Budidaya Perairan,1.0,1,Nelayan,Tidak Bekerja,3,1000000,0,2,50000,4,2,0.0,200000,3
4995,Ilmu Hukum,1.0,1,Buruh,Buruh,1,500000,0,5,50000,4,1,0.0,0,2
884,Pendidikan Ekonomi,0.0,1,Sudah Meninggal,Petani,4,0,2000000,1,20000,3,3,0.0,70000,2
319,Ilmu Komunikasi,1.0,1,PNS / TNI / Polri,Tidak Bekerja,5,5590300,0,5,350000,4,1,0.0,360000,7
1031,Teknik Pertambangan,1.0,1,PNS / TNI / Polri,Tidak Bekerja,3,7781300,0,8,285000,6,4,1300000.0,400000,8
334,Ilmu Komunikasi,1.0,0,Karyawan Swasta,Sudah Meninggal,2,3133800,0,3,0,3,2,0.0,210500,6
638,Ilmu Kelautan,0.0,1,Sudah Meninggal,Lainnya,1,0,5000000,7,450000,7,3,2331000.0,0,8
114,Ilmu Administrasi Publik,1.0,1,Pensiunan,Karyawan Swasta,5,3422300,968426,5,253000,4,3,0.0,142500,6
941,Pendidikan Pancasila & Kewarganegaraan (PPKN),1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,3,5459900,3725900,7,450000,6,3,900000.0,300000,8
4513,Pendidikan Bahasa Inggris,1.0,1,Buruh,Tidak Bekerja,3,2000000,0,2,0,3,2,0.0,300000,2
24,Ilmu Hukum,1.0,1,Pensiunan,Tidak Bekerja,4,10000000,0,8,1500000,8,4,3500000.0,200000,8
818,Pendidikan Jasmani dan Kesehatan,1.0,1,Wiraswasta,Tidak Bekerja,3,3500000,0,1,0,3,1,0.0,170000,6
329,Ilmu Komunikasi,1.0,1,Karyawan Swasta,Tidak Bekerja,3,34047003,0,7,450000,7,3,2894000.0,216500,8
4422,Teknik Kimia,1.0,1,PNS / TNI / Polri,Tidak Bekerja,4,3500000,0,4,275000,3,2,0.0,200000,3
590,Kimia,1.0,1,Pedagang Kecil,Tidak Bekerja,6,3500000,0,1,500000,3,3,0.0,150000,4
4384,Proteksi Tanaman,1.0,1,Petani,Lainnya,5,800000,600000,3,395000,3,2,0.0,125000,2
4394,Budidaya Perairan,1.0,1,Petani,Lainnya,3,750000,0,3,100000,3,2,0.0,300000,2
831,Pendidikan Bahasa Inggris,1.0,1,PNS / TNI / Polri,Tidak Bekerja,3,10000000,0,6,0,6,3,710000.0,132000,7
887,Sistem Informasi,1.0,1,Wiraswasta,Tidak Bekerja,2,5000000,0,4,185000,4,4,0.0,100000,6
4372,Agronomi,1.0,1,Karyawan Swasta,Tidak Bekerja,6,3500000,0,1,0,3,1,0.0,115000,2
799,Peternakan,1.0,1,Buruh,Tidak Bekerja,3,2000000,0,4,0,3,2,0.0,0,3
948,Sistem Informasi,1.0,1,Buruh,Tidak Bekerja,2,1200000,0,4,0,4,2,0.0,150000,4
968,Teknik Sipil,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,3,13500000,3500000,8,1375000,8,4,5403500.0,829700,8
37,Ilmu Hukum,1.0,1,PNS / TNI / Polri,Karyawan Swasta,6,7000000,40000000,8,1375000,7,3,2700000.0,200000,8
1069,Teknik Sipil,1.0,1,Wiraswasta,Tidak Bekerja,6,22000000,0,8,1375000,4,3,0.0,256500,7
914,Pendidikan Teknik Mesin,1.0,1,Buruh,Tidak Bekerja,4,1500000,0,3,230000,4,4,0.0,700000,4
296,Ekonomi Pembangunan,1.0,1,PNS / TNI / Polri,Karyawan Swasta,3,10000000,10000000,1,1375000,8,5,5000000.0,300000,8
4168,Gizi,0.0,1,Buruh,Lainnya,1,0,640000,1,100000,1,1,0.0,0,1
498,ILMU HUBUNGAN INTERNASIONAL,1.0,1,PNS / TNI / Polri,Wiraswasta,4,8500000,100000000,8,1375000,8,5,8000000.0,1000000,8
703,Bimbingan dan Konseling,1.0,1,Wiraswasta,Tidak Bekerja,4,20000000,0,7,1375000,4,2,3000000.0,300000,8
106,Akuntansi,1.0,1,Karyawan Swasta,Karyawan Swasta,1,12935000,4000000,7,1375000,6,3,2201500.0,590000,8
853,Pendidikan Fisika,1.0,1,Karyawan Swasta,Tidak Bekerja,3,3000000,0,1,50000,3,1,0.0,350000,6
738,"Pendidikan Bahasa, Sastra Indonesia & Daerah",1.0,1,Wiraswasta,Tidak Bekerja,3,1500000,0,3,80000,4,2,0.0,174500,4
351,Ilmu Komunikasi,1.0,1,Karyawan Swasta,Karyawan Swasta,4,3000000,1500000,1,400000,6,1,2700000.0,300000,7
469,Agribisnis,1.0,1,Karyawan Swasta,Tidak Bekerja,5,4680000,0,3,150000,3,3,0.0,220000,6
4507,Pendidikan Bahasa Inggris,1.0,1,Wiraswasta,Tidak Bekerja,3,2500000,0,1,209000,4,3,0.0,0,3
640,Ilmu Kelautan,1.0,1,Karyawan Swasta,Tidak Bekerja,4,4000000,0,4,150000,3,3,0.0,226875,6
621,Biologi,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,4,6895000,4500000,7,250000,4,4,1800000.0,600000,8
427,Manajemen,1.0,1,Wiraswasta,Tidak Bekerja,3,20000000,0,6,1375000,7,3,5000000.0,700000,8
438,Manajemen,1.0,1,Petani,Tidak Bekerja,3,1000000,0,3,0,3,2,0.0,200000,3
77,Ilmu Hukum,1.0,1,Wiraswasta,PNS / TNI / Polri,1,20000000,9000000,8,3900000,8,4,5000000.0,0,8
517,Matematika,1.0,1,Karyawan Swasta,Pedagang Kecil,6,4000000,500000,1,0,3,3,0.0,500000,4
75,Ilmu Hukum,1.0,1,Buruh,Tidak Bekerja,3,3000000,0,1,450000,3,2,0.0,254000,6
567,Budidaya Perairan,1.0,1,Karyawan Swasta,Tidak Bekerja,3,2700000,0,1,500000,3,2,0.0,0,6
879,Sistem Informasi,1.0,1,PNS / TNI / Polri,Tidak Bekerja,3,4000000,0,4,330000,3,3,0.0,150000,6
19,Ilmu Hukum,1.0,1,Wiraswasta,Lainnya,6,10000000,0,8,500000,1,5,4000000.0,300000,8
4,Ilmu Hukum,1.0,1,Buruh,Tidak Bekerja,7,1000000,0,3,0,3,1,0.0,170000,3
4357,Ilmu Tanah,1.0,1,Lainnya,Pedagang Kecil,4,1000000,1600000,2,0,3,2,0.0,120000,2
104,Akuntansi,1.0,1,Lainnya,Tidak Bekerja,3,2770000,0,1,400000,4,2,0.0,375000,6
39,Ilmu Hukum,1.0,1,Karyawan Swasta,PNS / TNI / Polri,5,4200000,4200000,6,275000,5,3,0.0,900000,7
882,Pendidikan Ekonomi,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,4,5916100,4545000,8,600000,5,1,3100000.0,900000,8
207,Sosiologi,1.0,1,Wiraswasta,Tidak Bekerja,5,15000000,0,3,260000,3,1,0.0,600000,8
4147,Sistem Informasi,1.0,1,Buruh,Tidak Bekerja,5,2800000,0,1,275000,3,3,0.0,140000,2
935,Pendidikan Pancasila & Kewarganegaraan (PPKN),1.0,1,Pensiunan,PNS / TNI / Polri,1,2608000,3150000,7,300000,4,2,0.0,300000,7
4732,Fisika,1.0,1,Petani,Petani,7,1000000,500000,2,45000,1,1,0.0,0,1
147,Pendidikan Dokter,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,7,5220300,5190300,6,1550000,6,2,1450000.0,171500,6
4800,Teknik Informatika,1.0,1,Wiraswasta,Tidak Bekerja,5,1500000,0,1,60000,3,1,0.0,16000,1
648,Ilmu Kelautan,1.0,1,Buruh,Tidak Bekerja,4,1500000,0,1,65000,3,2,0.0,0,2
595,Kimia,1.0,1,Karyawan Swasta,Tidak Bekerja,5,2000000,0,1,85000,3,2,0.0,200000,3
4380,Proteksi Tanaman,1.0,1,Wiraswasta,Petani,2,2000000,1500000,2,325000,3,1,0.0,0,4
4483,Teknik Pertanian,1.0,1,Petani,Tidak Bekerja,4,2000000,0,3,100,2,2,0.0,0,2
543,Teknik Pertanian,0.0,1,PNS / TNI / Polri,PNS / TNI / Polri,2,4500000,3698500,5,350000,3,2,3500000.0,25000,6
828,Pendidikan Bahasa Inggris,1.0,1,Karyawan Swasta,Karyawan Swasta,3,1500000,1500000,2,200000,3,2,0.0,300000,6
66,Ilmu Hukum,1.0,1,Karyawan Swasta,Tidak Bekerja,7,12000000,0,7,0,6,4,2100000.0,0,8
519,Matematika,1.0,1,Buruh,Tidak Bekerja,6,1500000,0,1,0,1,1,0.0,0,2
82,Akuntansi,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,4,5698400,5007600,7,100000,5,3,0.0,0,8
51,Ilmu Hukum,1.0,1,Karyawan Swasta,Tidak Bekerja,4,3450229,0,4,0,4,1,0.0,600000,6
762,Agronomi,1.0,1,Karyawan Swasta,Tidak Bekerja,3,3126658,0,4,400000,4,2,0.0,300000,6
762,Agronomi,1.0,1,Karyawan Swasta,Tidak Bekerja,3,3126658,0,4,400000,4,2,0.0,300000,6
734,Agroekoteknologi,1.0,1,Karyawan Swasta,Tidak Bekerja,4,4800000,0,5,400000,3,2,0.0,1950000,6
396,Manajemen,1.0,1,Tidak Bekerja,PNS / TNI / Polri,4,0,5916100,5,0,6,4,1160000.0,150000,7
389,Manajemen,1.0,1,Pedagang Kecil,Tidak Bekerja,2,1500000,0,1,250000,3,2,0.0,180000,4
832,Pendidikan Bahasa Inggris,1.0,1,Lainnya,Tidak Bekerja,2,5000000,0,1,450000,3,3,0.0,220000,7
194,Pendidikan Dokter Gigi,1.0,1,Pensiunan,Tidak Bekerja,4,7091900,0,7,222222,6,4,1716750.0,145500,7
340,Ilmu Komunikasi,1.0,1,PNS / TNI / Polri,Tidak Bekerja,7,6902458,0,8,450000,8,5,3500000.0,200,8
340,Ilmu Komunikasi,1.0,1,PNS / TNI / Polri,Tidak Bekerja,7,6902458,0,8,450000,8,5,3500000.0,200,8
340,Ilmu Komunikasi,1.0,1,PNS / TNI / Polri,Tidak Bekerja,7,6902458,0,8,450000,8,5,3500000.0,200,8
340,Ilmu Komunikasi,1.0,1,PNS / TNI / Polri,Tidak Bekerja,7,6902458,0,8,450000,8,5,3500000.0,200,8
340,Ilmu Komunikasi,1.0,1,PNS / TNI / Polri,Tidak Bekerja,7,6902458,0,8,450000,8,5,3500000.0,200,8
340,Ilmu Komunikasi,1.0,1,PNS / TNI / Polri,Tidak Bekerja,7,6902458,0,8,450000,8,5,3500000.0,200,8
217,Ekonomi Pembangunan,1.0,1,Wiraswasta,Lainnya,2,10000000,0,7,120000,4,3,0.0,250000,8
332,Ilmu Komunikasi,1.0,1,Wiraswasta,Pedagang Kecil,2,2000000,500000,5,200,3,4,0.0,500,6
1084,Teknik Informatika,1.0,1,Lainnya,Tidak Bekerja,7,5293658,0,4,0,2,2,0.0,0,4
772,Pendidikan Sejarah,0.0,1,Sudah Meninggal,PNS / TNI / Polri,5,1400000,4259600,1,0,3,2,0.0,218275,6
4381,Proteksi Tanaman,1.0,1,Pedagang Kecil,Tidak Bekerja,3,1000000,0,1,0,1,1,0.0,0,1
4413,Teknik Sipil,0.0,1,Sudah Meninggal,Petani,5,0,2,1,50,3,1,0.0,0,1
459,Agribisnis,1.0,1,Petani,PNS / TNI / Polri,3,500000,3743100,2,35000,1,2,0.0,0,6
919,Pendidikan Teknik Mesin,1.0,1,Petani,Tidak Bekerja,2,1000000,0,2,75,3,1,0.0,0,2
64,Ilmu Hukum,1.0,1,Wiraswasta,Tidak Bekerja,5,1800000,0,2,0,3,2,0.0,0,3
465,Agribisnis,1.0,1,Wiraswasta,Karyawan Swasta,2,1500000,2700000,2,0,1,2,0.0,0,6
871,Sistem Komputer,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,4,4500000,5400000,1,600000,7,3,4900000.0,500000,7
587,Kimia,1.0,1,Lainnya,PNS / TNI / Polri,1,500000,4888400,4,60000,4,3,0.0,485500,6
411,ILMU HUBUNGAN INTERNASIONAL,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,4,7004533,5900000,7,60000,4,3,0.0,673000,7
462,Agribisnis,1.0,1,Buruh,Tidak Bekerja,4,500000,0,4,0,4,2,0.0,150000,3
4444,Ilmu Keperawatan,1.0,1,Nelayan,Tidak Bekerja,4,2500000,0,1,165000,4,2,0.0,200000,2
654,Farmasi,0.0,1,Sudah Meninggal,Tidak Bekerja,2,0,1000000,4,0,3,2,0.0,180000,3
781,Proteksi Tanaman,1.0,0,Karyawan Swasta,Sudah Meninggal,3,3500000,0,1,60000,3,2,0.0,0,6
630,Biologi,1.0,1,Karyawan Swasta,Tidak Bekerja,6,14000000,0,1,275000,3,3,0.0,135000,8
1112,Teknik Informatika,1.0,1,Pensiunan,PNS / TNI / Polri,4,3000000,1710000,7,450000,6,2,1660000.0,0,7
925,Pendidikan Biologi,1.0,1,Wiraswasta,Tidak Bekerja,3,2000000,0,4,0,1,2,0.0,0,3
4345,Ekonomi Pembangunan,0.0,1,Lainnya,Pedagang Kecil,5,0,1000000,3,0,4,1,0.0,500000,2
501,Pendidikan Dokter,1.0,1,PNS / TNI / Polri,PNS / TNI / Polri,5,5579800,4167800,6,485000,4,2,0.0,450000,6
4436,Ilmu Hukum,1.0,1,Karyawan Swasta,Tidak Bekerja,3,3000000,0,4,0,4,2,0.0,260000,4
793,Pendidikan Guru Anak Usia Dini (PGAUD),1.0,1,Wiraswasta,Tidak Bekerja,3,1000000,0,1,0,3,1,0.0,0,2
1171,Teknik Geologi,1.0,1,Karyawan Swasta,PNS / TNI / Polri,4,54000000,3797400,8,800000,4,3,2000000.0,150000,8
4079,Teknologi Hasil Perikanan,1.0,1,Buruh,Tidak Bekerja,6,2500000,0,1,0,3,1,0.0,140000,2
286,Pendidikan Matematika,1.0,1,Lainnya,PNS / TNI / Polri,2,1500000,4000000,5,220000,4,2,0.0,400000,7
201,Sosiologi,1.0,0,Lainnya,Tidak Bekerja,5,15000000,0,7,450000,6,4,3300000.0,252500,8
603,Teknologi Hasil Perikanan,1.0,1,PNS / TNI / Polri,Karyawan Swasta,1,10611400,2974393,3,0,4,5,900000.0,185000,6
1109,Teknik Informatika,1.0,1,Pedagang Kecil,Tidak Bekerja,1,45000000,0,8,500000,8,5,5500000.0,300000,8
380,Manajemen,1.0,1,Lainnya,PNS / TNI / Polri,6,13761860,4601072,7,0,8,4,3200000.0,300000,8
671,Farmasi,1.0,1,Tidak Bekerja,Karyawan Swasta,4,0,1750000,1,550000,1,3,0.0,0,3
287,Sosiologi,1.0,1,PNS / TNI / Polri,Tidak Bekerja,5,3233834,0,1,150000,4,1,0.0,0,4
335,Pendidikan Matematika,1.0,1,Petani,PNS / TNI / Polri,4,1000000,4563200,3,550000,3,1,0.0,200000,7
561,Budidaya Perairan,1.0,1,Buruh,Wirausaha,5,1000000,1000000,4,0,2,1,0.0,0,3
487,ILMU HUBUNGAN INTERNASIONAL,1.0,1,Wiraswasta,Tidak Bekerja,5,3000000,0,3,75000,4,1,0.0,250000,4
847,Sistem Komputer,1.0,1,Pedagang Kecil,Tidak Bekerja,6,1500000,0,2,0,3,1,0.0,0,2
1092,Teknik Mesin,1.0,1,Wiraswasta,Tidak Bekerja,5,2000000,0,2,0,3,2,0.0,0,2
4085,Pendidikan Masyarakat,1.0,1,Karyawan Swasta,Tidak Bekerja,4,5000000,0,3,410000,4,3,0.0,300000,5
2822,Arsitektur,0.0,1,Sudah Meninggal,Wirausaha,3,0,6000000,5,135000,3,2,0.0,210000,5
3667,Sistem Informasi,1.0,1,Petani,Tidak Bekerja,2,4000000,0,1,0,3,2,0.0,170000,5
2130,Agribisnis,1.0,1,Tidak Bekerja,Karyawan Swasta,3,500000,2800000,1,160000,3,3,0.0,180000,5
3207,Peternakan,1.0,1,Karyawan Swasta,Tidak Bekerja,4,4100000,0,2,0,3,2,0.0,250000,5
3168,Teknik Pertambangan,1.0,1,Wiraswasta,Tidak Bekerja,3,3500000,0,3,150000,4,3,0.0,220000,5
2428,Ilmu Kesehatan Masyarakat,0.0,1,Sudah Meninggal,Wirausaha,2,0,3000000,6,150000,3,2,0.0,350000,5
